month,origin_country,destination_country,flights
06,Switzerland,Israel,149
06,Switzerland,Hungary,134
06,Switzerland,Canada,121
06,Switzerland,Finland,117
06,Switzerland,Norway,107
06,Switzerland,Egypt,101
06,Switzerland,China,90
06,Switzerland,Slovenia,88
06,Switzerland,Cyprus,85
06,Switzerland,Ukraine,85
06,Switzerland,Qatar,79
06,Switzerland,Morocco,72
06,Switzerland,Iceland,67
06,Switzerland,Malta,63
06,Switzerland,India,63
06,Switzerland,Latvia,61
06,Switzerland,Singapore,60
06,Switzerland,Thailand,60
06,Switzerland,Hong Kong,59
06,Switzerland,Saudi Arabia,56
06,Switzerland,Tunisia,51
06,Switzerland,Romania,50
06,Switzerland,Macedonia,42
06,Switzerland,Lebanon,39
06,Switzerland,Brazil,38
06,Switzerland,Japan,31
06,Switzerland,South Africa,30
06,Switzerland,Oman,30
06,Switzerland,Bulgaria,29
06,Switzerland,Algeria,29
06,Switzerland,Montenegro,28
06,Switzerland,Kenya,23
06,Switzerland,Jersey,18
06,Switzerland,Belarus,16
06,Switzerland,Jordan,15
06,Switzerland,Dominican Republic,13
06,Switzerland,South Korea,13
06,Switzerland,Bosnia and Herzegovina,13
06,Switzerland,Mexico,12
06,Switzerland,Moldova,11
06,Switzerland,Slovakia,11
06,Switzerland,Kuwait,9
06,Switzerland,Costa Rica,9
06,Switzerland,Cuba,9
06,Switzerland,Estonia,6
06,Switzerland,Guernsey,4
06,Switzerland,Georgia,3
06,Switzerland,Lithuania,3
06,Switzerland,Azerbaijan,3
06,Switzerland,Kazakhstan,2
06,Switzerland,Congo (Brazzaville),1
06,Switzerland,Faroe Islands,1
06,Switzerland,Albania,1
06,Switzerland,Turkmenistan,1
06,Switzerland,Senegal,1
06,Switzerland,Equatorial Guinea,1
06,Switzerland,Iraq,1
06,Switzerland,Angola,1
06,Switzerland,Cayman Islands,1
06,Switzerland,Congo (Kinshasa),1
06,Switzerland,Bahamas,1
06,Switzerland,Gibraltar,1
06,Syria,Russia,5
06,Syria,Armenia,3
06,Syria,Algeria,2
06,Syria,Libya,2
06,Syria,Sudan,1
06,Taiwan,Netherlands,47
06,Taiwan,France,43
06,Taiwan,Austria,34
06,Taiwan,Germany,30
06,Taiwan,Turkey,30
06,Taiwan,United Kingdom,22
06,Taiwan,Italy,9
06,Tajikistan,Turkey,26
06,Tajikistan,Germany,5
06,Tajikistan,Austria,1
06,Tanzania,Turkey,51
06,Tanzania,Netherlands,30
06,Tanzania,Switzerland,23
06,Tanzania,Germany,9
06,Tanzania,Israel,6
06,Tanzania,Russia,3
06,Tanzania,Greece,2
06,Tanzania,Morocco,1
06,Tanzania,Italy,1
06,Thailand,Germany,125
06,Thailand,United Kingdom,113
06,Thailand,Austria,69
06,Thailand,Turkey,66
06,Thailand,Switzerland,60
06,Thailand,France,51
06,Thailand,Netherlands,43
06,Thailand,Finland,42
06,Thailand,Denmark,37
06,Thailand,Italy,36
06,Thailand,Sweden,34
06,Thailand,Norway,31
06,Thailand,Israel,25
06,Thailand,Belgium,20
06,Thailand,Ukraine,16
06,Togo,United States,17
06,Togo,Morocco,15
06,Togo,France,11
06,Togo,Belgium,4
06,Tunisia,France,1086
06,Tunisia,Russia,484
06,Tunisia,Germany,345
06,Tunisia,Italy,214
06,Tunisia,Czech Republic,134
06,Tunisia,Belgium,113
06,Tunisia,Turkey,110
06,Tunisia,Saudi Arabia,109
06,Tunisia,United Kingdom,90
06,Tunisia,Morocco,87
06,Tunisia,Poland,73
06,Tunisia,Switzerland,53
06,Tunisia,Malta,48
06,Tunisia,Ukraine,47
06,Tunisia,Egypt,46
06,Tunisia,Spain,38
06,Tunisia,Qatar,30
06,Tunisia,United Arab Emirates,29
06,Tunisia,Austria,28
06,Tunisia,Portugal,27
06,Tunisia,Jordan,23
06,Tunisia,Netherlands,22
06,Tunisia,Slovakia,19
06,Tunisia,Libya,18
06,Tunisia,Hungary,17
06,Tunisia,Canada,15
06,Tunisia,Luxembourg,15
06,Tunisia,Lebanon,14
06,Tunisia,Serbia,11
06,Tunisia,Lithuania,10
06,Tunisia,Slovenia,10
06,Tunisia,Romania,7
06,Tunisia,Denmark,5
06,Tunisia,Bulgaria,4
06,Tunisia,Kazakhstan,3
06,Tunisia,Bahrain,3
06,Tunisia,Belarus,3
06,Tunisia,Latvia,2
06,Tunisia,Algeria,2
06,Tunisia,Bosnia and Herzegovina,2
06,Tunisia,Macedonia,1
06,Tunisia,Croatia,1
06,Turkey,Turkey,31800
06,Turkey,Germany,4660
06,Turkey,Russia,4568
06,Turkey,United Kingdom,1989
06,Turkey,Ukraine,1634
06,Turkey,Saudi Arabia,969
06,Turkey,France,863
06,Turkey,Iran,764
06,Turkey,Italy,736
06,Turkey,Israel,660
06,Turkey,Netherlands,606
06,Turkey,Iraq,598
06,Turkey,Poland,537
06,Turkey,Romania,475
06,Turkey,Kazakhstan,459
06,Turkey,Greece,454
06,Turkey,Belgium,438
06,Turkey,United Arab Emirates,407
06,Turkey,Austria,403
06,Turkey,Spain,393
06,Turkey,Denmark,386
06,Turkey,Switzerland,386
06,Turkey,Jordan,383
06,Turkey,Kuwait,376
06,Turkey,Lebanon,369
06,Turkey,Azerbaijan,354
06,Turkey,Czech Republic,349
06,Turkey,Sweden,348
06,Turkey,United States,335
06,Turkey,Egypt,329
06,Turkey,Serbia,317
06,Turkey,Qatar,306
06,Turkey,Algeria,241
06,Turkey,Georgia,238
06,Turkey,Moldova,221
06,Turkey,Belarus,184
06,Turkey,Hungary,179
06,Turkey,Bulgaria,166
06,Turkey,Norway,166
06,Turkey,Lithuania,153
06,Turkey,Slovakia,144
06,Turkey,Bahrain,129
06,Turkey,Finland,126
06,Turkey,Bosnia and Herzegovina,124
06,Turkey,Croatia,118
06,Turkey,Albania,118
06,Turkey,Macedonia,117
06,Turkey,Turkmenistan,116
06,Turkey,Tunisia,111
06,Turkey,Uzbekistan,107
06,Turkey,Pakistan,96
06,Turkey,Libya,95
06,Turkey,China,91
06,Turkey,Portugal,90
06,Turkey,Ireland,88
06,Turkey,Morocco,83
06,Turkey,South Korea,82
06,Turkey,Nigeria,77
06,Turkey,Afghanistan,75
06,Turkey,India,71
06,Turkey,Thailand,67
06,Turkey,Latvia,67
06,Turkey,Slovenia,67
06,Turkey,Estonia,65
06,Turkey,Oman,60
06,Turkey,Montenegro,60
06,Turkey,Malta,59
06,Turkey,South Africa,57
06,Turkey,Tanzania,54
06,Turkey,Singapore,52
06,Turkey,Kenya,43
06,Turkey,Luxembourg,39
06,Turkey,Canada,38
06,Turkey,Sudan,35
06,Turkey,Ethiopia,32
06,Turkey,Indonesia,31
06,Turkey,Japan,30
06,Turkey,Vietnam,30
06,Turkey,Philippines,30
06,Turkey,Mauritania,30
06,Turkey,Malaysia,30
06,Turkey,Taiwan,30
06,Turkey,Djibouti,30
06,Turkey,Rwanda,30
06,Turkey,Cameroon,30
06,Turkey,Benin,30
06,Turkey,Ghana,30
06,Turkey,Brazil,30
06,Turkey,Hong Kong,28
06,Turkey,Tajikistan,27
06,Turkey,Congo (Kinshasa),27
06,Turkey,Maldives,23
06,Turkey,Armenia,19
06,Turkey,Burkina Faso,19
06,Turkey,Nepal,17
06,Turkey,Eritrea,17
06,Turkey,Mauritius,14
06,Turkey,Seychelles,13
06,Turkey,Cuba,13
06,Turkey,Colombia,13
06,Turkey,Niger,13
06,Turkey,Mali,8
06,Turkey,Senegal,5
06,Turkey,Uganda,4
06,Turkey,Yemen,1
06,Turkmenistan,Turkey,113
06,Turkmenistan,Azerbaijan,25
06,Turkmenistan,Germany,17
06,Turkmenistan,United Kingdom,14
06,Turkmenistan,Luxembourg,13
06,Turkmenistan,Austria,9
06,Turkmenistan,Hungary,8
06,Turkmenistan,France,6
06,Turkmenistan,Armenia,4
06,Turkmenistan,Ukraine,4
06,Turkmenistan,Norway,2
06,Turkmenistan,Portugal,2
06,Turkmenistan,Czech Republic,2
06,Turkmenistan,Belarus,1
06,Turkmenistan,Ireland,1
06,Turkmenistan,Belgium,1
06,Turkmenistan,Lithuania,1
06,Turkmenistan,Moldova,1
06,Turkmenistan,Latvia,1
06,Uganda,Turkey,34
06,Uganda,Belgium,34
06,Uganda,Netherlands,30
06,Uganda,Italy,1
06,Uganda,Morocco,1
06,Ukraine,Turkey,1623
06,Ukraine,Ukraine,1444
06,Ukraine,Poland,566
06,Ukraine,Germany,466
06,Ukraine,Belarus,364
06,Ukraine,Egypt,339
06,Ukraine,Italy,335
06,Ukraine,Israel,286
06,Ukraine,Austria,249
06,Ukraine,Spain,205
06,Ukraine,Georgia,177
06,Ukraine,Latvia,160
06,Ukraine,France,156
06,Ukraine,Greece,146
06,Ukraine,United Kingdom,129
06,Ukraine,Kazakhstan,114
06,Ukraine,Czech Republic,101
06,Ukraine,Cyprus,95
06,Ukraine,Switzerland,94
06,Ukraine,Lithuania,85
06,Ukraine,Bulgaria,84
06,Ukraine,United Arab Emirates,84
06,Ukraine,Azerbaijan,80
06,Ukraine,Montenegro,64
06,Ukraine,Sweden,63
06,Ukraine,Netherlands,62
06,Ukraine,Denmark,61
06,Ukraine,Armenia,58
06,Ukraine,Estonia,58
06,Ukraine,Hungary,57
06,Ukraine,Belgium,54
06,Ukraine,Tunisia,47
06,Ukraine,Moldova,35
06,Ukraine,Jordan,32
06,Ukraine,United States,32
06,Ukraine,Qatar,30
06,Ukraine,Finland,30
06,Ukraine,China,28
06,Ukraine,Romania,24
06,Ukraine,Iran,23
06,Ukraine,Slovakia,22
06,Ukraine,India,19
06,Ukraine,Thailand,17
06,Ukraine,Serbia,14
06,Ukraine,Lebanon,12
06,Ukraine,Albania,12
06,Ukraine,Iraq,12
06,Ukraine,Slovenia,11
06,Ukraine,Canada,11
06,Ukraine,Sri Lanka,9
06,Ukraine,Croatia,7
06,Ukraine,Portugal,5
06,Ukraine,Malta,3
06,Ukraine,Norway,2
06,Ukraine,Iceland,1
06,Ukraine,Turkmenistan,1
06,Ukraine,Afghanistan,1
06,United Arab Emirates,United Kingdom,899
06,United Arab Emirates,Germany,642
06,United Arab Emirates,United States,437
06,United Arab Emirates,Turkey,428
06,United Arab Emirates,Russia,410
06,United Arab Emirates,Italy,365
06,United Arab Emirates,France,263
06,United Arab Emirates,Lebanon,232
06,United Arab Emirates,Azerbaijan,215
06,United Arab Emirates,Switzerland,210
06,United Arab Emirates,Spain,179
06,United Arab Emirates,Georgia,169
06,United Arab Emirates,Netherlands,159
06,United Arab Emirates,Belgium,126
06,United Arab Emirates,Ireland,116
06,United Arab Emirates,Greece,101
06,United Arab Emirates,Ukraine,84
06,United Arab Emirates,Czech Republic,77
06,United Arab Emirates,Poland,73
06,United Arab Emirates,Morocco,72
06,United Arab Emirates,Armenia,72
06,United Arab Emirates,Portugal,63
06,United Arab Emirates,Romania,62
06,United Arab Emirates,Austria,61
06,United Arab Emirates,Serbia,60
06,United Arab Emirates,Bosnia and Herzegovina,58
06,United Arab Emirates,Croatia,45
06,United Arab Emirates,Cyprus,43
06,United Arab Emirates,Hungary,39
06,United Arab Emirates,Canada,38
06,United Arab Emirates,Algeria,38
06,United Arab Emirates,Sweden,30
06,United Arab Emirates,Norway,30
06,United Arab Emirates,Denmark,30
06,United Arab Emirates,Tunisia,29
06,United Arab Emirates,Bulgaria,23
06,United Arab Emirates,Slovakia,15
06,United Arab Emirates,Belarus,13
06,United Arab Emirates,Macedonia,12
06,United Arab Emirates,Montenegro,11
06,United Arab Emirates,Luxembourg,8
06,United Arab Emirates,Moldova,6
06,United Arab Emirates,Iceland,1
06,United Arab Emirates,Finland,1
06,United Kingdom,United Kingdom,24046
06,United Kingdom,Spain,14726
06,United Kingdom,Germany,6189
06,United Kingdom,France,6096
06,United Kingdom,Italy,5922
06,United Kingdom,Ireland,5086
06,United Kingdom,United States,4595
06,United Kingdom,Netherlands,4233
06,United Kingdom,Greece,3512
06,United Kingdom,Portugal,2860
06,United Kingdom,Poland,2047
06,United Kingdom,Turkey,1989
06,United Kingdom,Switzerland,1986
06,United Kingdom,Denmark,1308
06,United Kingdom,Belgium,1082
06,United Kingdom,Cyprus,1032
06,United Kingdom,Jersey,1013
06,United Kingdom,Norway,951
06,United Kingdom,Sweden,938
06,United Kingdom,United Arab Emirates,895
06,United Kingdom,Croatia,852
06,United Kingdom,Canada,827
06,United Kingdom,Austria,774
06,United Kingdom,Guernsey,745
06,United Kingdom,Romania,740
06,United Kingdom,Czech Republic,682
06,United Kingdom,Isle of Man,680
06,United Kingdom,Bulgaria,646
06,United Kingdom,Hungary,594
06,United Kingdom,Malta,516
06,United Kingdom,India,507
06,United Kingdom,Qatar,403
06,United Kingdom,Russia,395
06,United Kingdom,Iceland,385
06,United Kingdom,Finland,369
06,United Kingdom,Luxembourg,365
06,United Kingdom,Morocco,336
06,United Kingdom,China,296
06,United Kingdom,Hong Kong,294
06,United Kingdom,Lithuania,290
06,United Kingdom,Israel,277
06,United Kingdom,Latvia,248
06,United Kingdom,Singapore,247
06,United Kingdom,Mexico,211
06,United Kingdom,Egypt,206
06,United Kingdom,Slovakia,174
06,United Kingdom,South Africa,150
06,United Kingdom,Saudi Arabia,148
06,United Kingdom,Gibraltar,138
06,United Kingdom,Japan,132
06,United Kingdom,Ukraine,123
06,United Kingdom,Thailand,114
06,United Kingdom,Oman,113
06,United Kingdom,Brazil,104
06,United Kingdom,Nigeria,91
06,United Kingdom,South Korea,91
06,United Kingdom,Tunisia,91
06,United Kingdom,Bahrain,90
06,United Kingdom,Lebanon,90
06,United Kingdom,Malaysia,90
06,United Kingdom,Pakistan,83
06,United Kingdom,Slovenia,81
06,United Kingdom,Kuwait,77
06,United Kingdom,Serbia,76
06,United Kingdom,Barbados,68
06,United Kingdom,Cape Verde,67
06,United Kingdom,Dominican Republic,63
06,United Kingdom,Kenya,60
06,United Kingdom,Moldova,59
06,United Kingdom,Jordan,59
06,United Kingdom,Montenegro,59
06,United Kingdom,Jamaica,52
06,United Kingdom,Algeria,50
06,United Kingdom,Argentina,47
06,United Kingdom,Saint Lucia,47
06,United Kingdom,Cuba,43
06,United Kingdom,Estonia,42
06,United Kingdom,Albania,42
06,United Kingdom,Antigua and Barbuda,39
06,United Kingdom,Ethiopia,36
06,United Kingdom,Kazakhstan,34
06,United Kingdom,Iran,33
06,United Kingdom,Ghana,32
06,United Kingdom,Mauritius,31
06,United Kingdom,Sri Lanka,30
06,United Kingdom,Colombia,30
06,United Kingdom,Bermuda,30
06,United Kingdom,Australia,30
06,United Kingdom,Macedonia,30
06,United Kingdom,Vietnam,27
06,United Kingdom,Belarus,23
06,United Kingdom,Taiwan,22
06,United Kingdom,Bahamas,20
06,United Kingdom,Georgia,20
06,United Kingdom,Chile,16
06,United Kingdom,Bangladesh,15
06,United Kingdom,Azerbaijan,15
06,United Kingdom,Turkmenistan,14
06,United Kingdom,Iraq,14
06,United Kingdom,Indonesia,13
06,United Kingdom,Costa Rica,13
06,United Kingdom,Faroe Islands,11
06,United Kingdom,Seychelles,9
06,United Kingdom,Uzbekistan,8
06,United Kingdom,Gambia,4
06,United Kingdom,Aruba,4
06,United Kingdom,Angola,3
06,United Kingdom,Armenia,3
06,United Kingdom,Gabon,2
06,United Kingdom,Greenland,1
06,United Kingdom,Uruguay,1
06,United Kingdom,Philippines,1
06,United Kingdom,British Virgin Islands,1
06,United Kingdom,Senegal,1
06,United Kingdom,Venezuela,1
06,United States,United Kingdom,4643
06,United States,Germany,2482
06,United States,France,1874
06,United States,Netherlands,1234
06,United States,Italy,1074
06,United States,Ireland,1037
06,United States,Spain,982
06,United States,Switzerland,584
06,United States,United Arab Emirates,563
06,United States,Belgium,419
06,United States,Portugal,382
06,United States,Turkey,341
06,United States,Qatar,331
06,United States,Israel,269
06,United States,Denmark,253
06,United States,India,202
06,United States,Russia,181
06,United States,Sweden,177
06,United States,Austria,161
06,United States,Greece,152
06,United States,Luxembourg,150
06,United States,Poland,128
06,United States,Norway,102
06,United States,China,96
06,United States,Saudi Arabia,84
06,United States,Finland,75
06,United States,Jordan,64
06,United States,Czech Republic,63
06,United States,Morocco,62
06,United States,Hungary,56
06,United States,Bahrain,42
06,United States,Ethiopia,39
06,United States,Ghana,38
06,United States,Nigeria,32
06,United States,South Africa,31
06,United States,Egypt,30
06,United States,Ukraine,30
06,United States,Kuwait,30
06,United States,Senegal,29
06,United States,Serbia,22
06,United States,Togo,18
06,United States,Azerbaijan,18
06,United States,Hong Kong,17
06,United States,Romania,15
06,United States,Uzbekistan,12
06,United States,Cote d'Ivoire,12
06,United States,United States,3
06,United States,Croatia,3
06,United States,Estonia,3
06,United States,Canada,3
06,United States,Equatorial Guinea,2
06,United States,Latvia,2
06,United States,Cape Verde,1
06,United States,Belarus,1
06,United States,Moldova,1
06,United States,Lithuania,1
06,United States,Montenegro,1
06,United States,Kazakhstan,1
06,Uruguay,Spain,38
06,Uruguay,Russia,1
06,Uzbekistan,Turkey,102
06,Uzbekistan,Italy,16
06,Uzbekistan,Germany,15
06,Uzbekistan,Israel,14
06,Uzbekistan,United States,12
06,Uzbekistan,Austria,11
06,Uzbekistan,Azerbaijan,10
06,Uzbekistan,France,9
06,Uzbekistan,United Kingdom,8
06,Uzbekistan,Russia,8
06,Uzbekistan,Latvia,5
06,Uzbekistan,Poland,3
06,Uzbekistan,Spain,1
06,Uzbekistan,Sweden,1
06,Uzbekistan,Bulgaria,1
06,Venezuela,Spain,45
06,Venezuela,France,21
06,Venezuela,Turkey,14
06,Venezuela,Portugal,8
06,Venezuela,Belgium,3
06,Venezuela,Germany,1
06,Venezuela,Finland,1
06,Venezuela,Morocco,1
06,Venezuela,United Kingdom,1
06,Vietnam,France,56
06,Vietnam,Germany,39
06,Vietnam,Turkey,30
06,Vietnam,United Kingdom,27
06,Western Sahara,Morocco,107
06,Western Sahara,Spain,46
06,Western Sahara,Western Sahara,42
06,Western Sahara,Algeria,1
06,Western Sahara,Senegal,1
07,Austria,Egypt,1
07,Belgium,Niger,1
07,Canada,France,4
07,Canada,Greece,1
07,Canada,Denmark,1
07,Canada,United Kingdom,1
07,Cote d'Ivoire,France,2
07,Czech Republic,Israel,1
07,Egypt,France,1
07,Guadeloupe,France,1
07,India,United Kingdom,2
07,Kazakhstan,Turkey,1
07,Kenya,United Kingdom,1
07,Kuwait,Turkey,1
07,Mexico,Spain,1
07,Mexico,Germany,1
07,Morocco,Morocco,2
07,Morocco,Cote d'Ivoire,1
07,Panama,Netherlands,1
07,Poland,Turkey,1
07,Portugal,Portugal,1
07,Qatar,Russia,1
07,Russia,Turkey,2
07,Russia,Greece,1
07,Saudi Arabia,Turkey,2
07,Senegal,France,1
07,Spain,France,1
07,Spain,United Kingdom,1
07,Turkey,Germany,2
07,Turkey,Russia,1
07,Turkey,United Kingdom,1
07,United Arab Emirates,Ukraine,1
07,United Kingdom,Ireland,1
07,United States,United Kingdom,5
07,United States,Germany,2
07,United States,United Arab Emirates,2
07,United States,Qatar,2
07,United States,Italy,2
07,United States,France,1
07,United States,Russia,1
07,United States,Ireland,1
07,United States,Poland,1
08,Bahrain,Turkey,1
08,Ethiopia,Sweden,1
08,Indonesia,Netherlands,1
08,Italy,Turkey,1
08,Poland,Greece,1
08,Turkey,Turkey,1
08,United Kingdom,United Kingdom,3
08,United States,United Kingdom,1
09,Afghanistan,Turkey,72
09,Afghanistan,Azerbaijan,37
09,Afghanistan,Georgia,11
09,Afghanistan,Romania,8
09,Afghanistan,Netherlands,5
09,Afghanistan,Germany,4
09,Afghanistan,Belgium,2
09,Afghanistan,Croatia,1
09,Afghanistan,Serbia,1
09,Afghanistan,Ireland,1
09,Afghanistan,Ukraine,1
09,Albania,Italy,554
09,Albania,Turkey,124
09,Albania,Poland,73
09,Albania,Germany,62
09,Albania,Austria,60
09,Albania,Greece,54
09,Albania,United Kingdom,50
09,Albania,Serbia,42
09,Albania,Slovenia,31
09,Albania,Belgium,17
09,Albania,Hungary,15
09,Albania,France,14
09,Albania,Ukraine,13
09,Albania,Czech Republic,13
09,Albania,Israel,13
09,Albania,Netherlands,12
09,Albania,Sweden,7
09,Albania,Norway,6
09,Albania,Belarus,4
09,Albania,Finland,4
09,Albania,Spain,2
09,Albania,Slovakia,2
09,Albania,Bulgaria,2
09,Albania,Romania,2
09,Albania,Moldova,1
09,Albania,Egypt,1
09,Albania,Switzerland,1
09,Albania,Morocco,1
09,Algeria,France,1836
09,Algeria,Spain,403
09,Algeria,Turkey,256
09,Algeria,Italy,98
09,Algeria,Saudi Arabia,90
09,Algeria,Germany,83
09,Algeria,Morocco,61
09,Algeria,United Kingdom,51
09,Algeria,Egypt,48
09,Algeria,United Arab Emirates,47
09,Algeria,Belgium,47
09,Algeria,Canada,39
09,Algeria,Qatar,32
09,Algeria,Switzerland,28
09,Algeria,Jordan,21
09,Algeria,Austria,14
09,Algeria,Lebanon,13
09,Algeria,Portugal,12
09,Algeria,Hungary,10
09,Algeria,China,9
09,Algeria,Syria,5
09,Algeria,Russia,5
09,Algeria,Algeria,2
09,Algeria,Netherlands,2
09,Algeria,Tunisia,2
09,Algeria,Luxembourg,2
09,Algeria,Czech Republic,2
09,Algeria,Slovakia,1
09,Algeria,Croatia,1
09,Algeria,Macedonia,1
09,Algeria,Belarus,1
09,Algeria,Malta,1
09,Algeria,South Africa,1
09,Algeria,Bulgaria,1
09,Algeria,Denmark,1
09,Angola,Portugal,104
09,Angola,Netherlands,13
09,Angola,Morocco,13
09,Angola,France,13
09,Angola,Germany,12
09,Angola,Spain,1
09,Angola,United Kingdom,1
09,Angola,Ghana,1
09,Angola,Belgium,1
09,Angola,United States,1
09,Angola,Russia,1
09,Antigua and Barbuda,United Kingdom,39
09,Antigua and Barbuda,Italy,1
09,Antigua and Barbuda,Portugal,1
09,Argentina,Spain,155
09,Argentina,Italy,58
09,Argentina,United Kingdom,47
09,Argentina,Germany,35
09,Argentina,France,30
09,Argentina,Netherlands,23
09,Armenia,Russia,564
09,Armenia,United Arab Emirates,80
09,Armenia,Ukraine,60
09,Armenia,Qatar,43
09,Armenia,Georgia,32
09,Armenia,Iran,32
09,Armenia,Poland,30
09,Armenia,Austria,30
09,Armenia,France,27
09,Armenia,Lebanon,24
09,Armenia,Greece,20
09,Armenia,Egypt,20
09,Armenia,Turkey,19
09,Armenia,Germany,10
09,Armenia,Belarus,9
09,Armenia,Kazakhstan,9
09,Armenia,Israel,9
09,Armenia,Iraq,7
09,Armenia,Belgium,5
09,Armenia,Turkmenistan,4
09,Armenia,Syria,4
09,Armenia,Italy,1
09,Armenia,Czech Republic,1
09,Armenia,Spain,1
09,Armenia,Cyprus,1
09,Armenia,Montenegro,1
09,Armenia,Macedonia,1
09,Aruba,Netherlands,11
09,Aruba,Belgium,4
09,Aruba,United Kingdom,3
09,Australia,United Kingdom,30
09,Austria,Germany,3272
09,Austria,Austria,1093
09,Austria,Italy,989
09,Austria,Spain,798
09,Austria,United Kingdom,755
09,Austria,France,651
09,Austria,Switzerland,621
09,Austria,Greece,587
09,Austria,Turkey,452
09,Austria,Netherlands,333
09,Austria,Croatia,314
09,Austria,Russia,308
09,Austria,Belgium,275
09,Austria,Romania,272
09,Austria,Ukraine,248
09,Austria,Poland,234
09,Austria,Bulgaria,194
09,Austria,Serbia,194
09,Austria,United States,155
09,Austria,Czech Republic,147
09,Austria,Egypt,143
09,Austria,Sweden,143
09,Austria,Israel,139
09,Austria,Hungary,120
09,Austria,Denmark,120
09,Austria,Cyprus,93
09,Austria,Luxembourg,90
09,Austria,Norway,89
09,Austria,Portugal,76
09,Austria,Slovenia,75
09,Austria,Bosnia and Herzegovina,75
09,Austria,Thailand,69
09,Austria,China,66
09,Austria,Finland,62
09,Austria,Belarus,61
09,Austria,Slovakia,61
09,Austria,Albania,60
09,Austria,Qatar,60
09,Austria,United Arab Emirates,60
09,Austria,Macedonia,58
09,Austria,Moldova,55
09,Austria,Iran,53
09,Austria,Latvia,51
09,Austria,Malta,50
09,Austria,Montenegro,47
09,Austria,Jordan,45
09,Austria,Ireland,41
09,Austria,Estonia,37
09,Austria,Taiwan,34
09,Austria,Lithuania,32
09,Austria,Armenia,30
09,Austria,Ethiopia,30
09,Austria,Canada,29
09,Austria,Tunisia,28
09,Austria,Iraq,28
09,Austria,South Korea,23
09,Austria,Saudi Arabia,23
09,Austria,Hong Kong,21
09,Austria,Japan,21
09,Austria,India,18
09,Austria,Morocco,14
09,Austria,Georgia,11
09,Austria,Algeria,9
09,Austria,Kuwait,4
09,Austria,Iceland,3
09,Austria,Turkmenistan,2
09,Austria,Kazakhstan,1
09,Austria,Nigeria,1
09,Austria,Isle of Man,1
09,Austria,Oman,1
09,Azerbaijan,Azerbaijan,439
09,Azerbaijan,Russia,433
09,Azerbaijan,Turkey,346
09,Azerbaijan,United Arab Emirates,222
09,Azerbaijan,China,89
09,Azerbaijan,Kazakhstan,85
09,Azerbaijan,Ukraine,72
09,Azerbaijan,Germany,71
09,Azerbaijan,Iraq,70
09,Azerbaijan,Georgia,70
09,Azerbaijan,Iran,63
09,Azerbaijan,Qatar,60
09,Azerbaijan,Israel,52
09,Azerbaijan,Luxembourg,31
09,Azerbaijan,Afghanistan,29
09,Azerbaijan,Netherlands,28
09,Azerbaijan,Turkmenistan,28
09,Azerbaijan,Italy,23
09,Azerbaijan,Saudi Arabia,22
09,Azerbaijan,Hungary,22
09,Azerbaijan,Bahrain,20
09,Azerbaijan,Hong Kong,19
09,Azerbaijan,Kuwait,19
09,Azerbaijan,United States,18
09,Azerbaijan,Belarus,18
09,Azerbaijan,Uzbekistan,17
09,Azerbaijan,United Kingdom,16
09,Azerbaijan,France,16
09,Azerbaijan,Singapore,12
09,Azerbaijan,Japan,11
09,Azerbaijan,Bulgaria,9
09,Azerbaijan,Latvia,9
09,Azerbaijan,Oman,7
09,Azerbaijan,Malaysia,7
09,Azerbaijan,Czech Republic,6
09,Azerbaijan,Spain,5
09,Azerbaijan,Belgium,4
09,Azerbaijan,South Korea,3
09,Azerbaijan,Serbia,3
09,Azerbaijan,Thailand,3
09,Azerbaijan,Tajikistan,3
09,Azerbaijan,Greece,2
09,Azerbaijan,Croatia,2
09,Azerbaijan,Malta,2
09,Azerbaijan,Jordan,2
09,Azerbaijan,Cyprus,2
09,Azerbaijan,Kyrgyzstan,1
09,Azerbaijan,Poland,1
09,Azerbaijan,India,1
09,Azerbaijan,Switzerland,1
09,Azerbaijan,Norway,1
09,Azerbaijan,Estonia,1
09,Azerbaijan,Portugal,1
09,Azerbaijan,Tunisia,1
09,Azerbaijan,Mongolia,1
09,Azerbaijan,Egypt,1
09,Azerbaijan,Romania,1
09,Bahamas,United Kingdom,17
09,Bahamas,Italy,1
09,Bahamas,Switzerland,1
09,Bahrain,Turkey,118
09,Bahrain,United Kingdom,90
09,Bahrain,Lebanon,63
09,Bahrain,Germany,47
09,Bahrain,Russia,32
09,Bahrain,France,31
09,Bahrain,Cyprus,30
09,Bahrain,Greece,27
09,Bahrain,Morocco,21
09,Bahrain,Azerbaijan,20
09,Bahrain,Georgia,19
09,Bahrain,Italy,14
09,Bahrain,Belgium,4
09,Bahrain,United States,1
09,Bahrain,Ukraine,1
09,Barbados,United Kingdom,66
09,Barbados,Germany,9
09,Barbados,Netherlands,9
09,Barbados,Belgium,2
09,Barbados,France,1
09,Barbados,Portugal,1
09,Belarus,Ukraine,365
09,Belarus,Turkey,145
09,Belarus,Germany,89
09,Belarus,Poland,82
09,Belarus,Austria,64
09,Belarus,Russia,63
09,Belarus,France,60
09,Belarus,Lithuania,57
09,Belarus,Georgia,52
09,Belarus,Italy,51
09,Belarus,Greece,43
09,Belarus,Spain,39
09,Belarus,Latvia,34
09,Belarus,Bulgaria,33
09,Belarus,Czech Republic,32
09,Belarus,Netherlands,31
09,Belarus,Hungary,31
