month,origin_country,destination_country,flights
09,France,Syria,1
09,France,Guinea-Bissau,1
09,French Guiana,France,45
09,Gabon,France,31
09,Gabon,Turkey,22
09,Gabon,Morocco,17
09,Gabon,United Kingdom,1
09,Gabon,Germany,1
09,Gabon,Switzerland,1
09,Gambia,Spain,12
09,Gambia,Morocco,11
09,Gambia,Netherlands,9
09,Gambia,United Kingdom,5
09,Gambia,France,1
09,Gambia,United States,1
09,Gambia,Austria,1
09,Georgia,Russia,365
09,Georgia,Turkey,287
09,Georgia,Iran,180
09,Georgia,Ukraine,177
09,Georgia,United Arab Emirates,177
09,Georgia,Georgia,159
09,Georgia,Israel,113
09,Georgia,Azerbaijan,109
09,Georgia,Kazakhstan,93
09,Georgia,Germany,68
09,Georgia,Poland,57
09,Georgia,Belarus,52
09,Georgia,Iraq,44
09,Georgia,Greece,37
09,Georgia,Armenia,33
09,Georgia,Qatar,30
09,Georgia,United Kingdom,24
09,Georgia,Latvia,20
09,Georgia,Jordan,17
09,Georgia,Italy,16
09,Georgia,Egypt,15
09,Georgia,China,13
09,Georgia,Lebanon,13
09,Georgia,Bahrain,13
09,Georgia,Austria,12
09,Georgia,Czech Republic,11
09,Georgia,Kuwait,10
09,Georgia,Cyprus,10
09,Georgia,Hungary,10
09,Georgia,Turkmenistan,9
09,Georgia,Netherlands,9
09,Georgia,Lithuania,9
09,Georgia,Saudi Arabia,8
09,Georgia,Afghanistan,6
09,Georgia,India,5
09,Georgia,France,3
09,Georgia,Romania,3
09,Georgia,Denmark,2
09,Georgia,Pakistan,1
09,Georgia,Finland,1
09,Georgia,Malaysia,1
09,Georgia,Libya,1
09,Germany,Germany,23116
09,Germany,Spain,9738
09,Germany,Italy,6839
09,Germany,United Kingdom,6483
09,Germany,France,5027
09,Germany,Turkey,4835
09,Germany,Austria,3296
09,Germany,Greece,3251
09,Germany,Switzerland,3069
09,Germany,United States,2501
09,Germany,Poland,2399
09,Germany,Netherlands,2101
09,Germany,Portugal,1698
09,Germany,Russia,1594
09,Germany,Denmark,1571
09,Germany,Sweden,1538
09,Germany,Belgium,1265
09,Germany,Croatia,1059
09,Germany,Romania,1029
09,Germany,Bulgaria,973
09,Germany,Czech Republic,860
09,Germany,Hungary,833
09,Germany,Egypt,786
09,Germany,Ireland,745
09,Germany,Finland,681
09,Germany,United Arab Emirates,654
09,Germany,China,624
09,Germany,Serbia,581
09,Germany,Norway,567
09,Germany,Canada,475
09,Germany,Luxembourg,457
09,Germany,Israel,406
09,Germany,Ukraine,404
09,Germany,Latvia,358
09,Germany,Morocco,316
09,Germany,Iceland,305
09,Germany,Tunisia,295
09,Germany,India,290
09,Germany,Japan,287
09,Germany,Malta,286
09,Germany,Lithuania,222
09,Germany,Estonia,204
09,Germany,South Korea,198
09,Germany,Qatar,195
09,Germany,Saudi Arabia,191
09,Germany,Slovenia,178
09,Germany,Cyprus,169
09,Germany,Hong Kong,158
09,Germany,Thailand,156
09,Germany,Singapore,134
09,Germany,Lebanon,129
09,Germany,Bosnia and Herzegovina,125
09,Germany,Iran,119
09,Germany,Brazil,114
09,Germany,South Africa,106
09,Germany,Macedonia,103
09,Germany,Kuwait,102
09,Germany,Mexico,97
09,Germany,Jordan,92
09,Germany,Belarus,92
09,Germany,Kazakhstan,89
09,Germany,Algeria,84
09,Germany,Dominican Republic,82
09,Germany,Slovakia,82
09,Germany,Albania,73
09,Germany,Cuba,72
09,Germany,Moldova,67
09,Germany,Georgia,63
09,Germany,Azerbaijan,62
09,Germany,Oman,60
09,Germany,Bahrain,60
09,Germany,Nigeria,55
09,Germany,Iraq,54
09,Germany,Kenya,51
09,Germany,Montenegro,49
09,Germany,Namibia,47
09,Germany,Vietnam,36
09,Germany,Taiwan,34
09,Germany,Colombia,31
09,Germany,Argentina,30
09,Germany,Ethiopia,30
09,Germany,Afghanistan,29
09,Germany,Uzbekistan,28
09,Germany,Cape Verde,26
09,Germany,Mauritius,22
09,Germany,Panama,22
09,Germany,Senegal,19
09,Germany,Jersey,19
09,Germany,Jamaica,17
09,Germany,Turkmenistan,12
09,Germany,Angola,12
09,Germany,Seychelles,8
09,Germany,Barbados,7
09,Germany,Maldives,6
09,Germany,Mali,6
09,Germany,Tajikistan,5
09,Germany,Greenland,4
09,Germany,Tanzania,4
09,Germany,Trinidad and Tobago,4
09,Germany,Libya,4
09,Germany,Armenia,4
09,Germany,Puerto Rico,3
09,Germany,Netherlands Antilles,3
09,Germany,Guernsey,3
09,Germany,Mongolia,2
09,Germany,Eritrea,2
09,Germany,Isle of Man,1
09,Germany,Ghana,1
09,Germany,Niger,1
09,Germany,Nepal,1
09,Germany,Pakistan,1
09,Germany,Gibraltar,1
09,Germany,Mauritania,1
09,Ghana,Netherlands,35
09,Ghana,Turkey,34
09,Ghana,United Kingdom,33
09,Ghana,United States,30
09,Ghana,Portugal,26
09,Ghana,Belgium,25
09,Ghana,Morocco,18
09,Ghana,France,14
09,Ghana,Lebanon,12
09,Ghana,Italy,5
09,Ghana,Luxembourg,4
09,Ghana,Algeria,1
09,Ghana,Spain,1
09,Ghana,Switzerland,1
09,Ghana,Guernsey,1
09,Ghana,Norway,1
09,Gibraltar,United Kingdom,207
09,Gibraltar,Morocco,9
09,Gibraltar,Spain,8
09,Gibraltar,Guernsey,2
09,Gibraltar,Germany,2
09,Gibraltar,France,2
09,Gibraltar,Denmark,1
09,Gibraltar,Israel,1
09,Gibraltar,Malta,1
09,Gibraltar,Poland,1
09,Gibraltar,Austria,1
09,Gibraltar,Portugal,1
09,Gibraltar,Cape Verde,1
09,Greece,Greece,10253
09,Greece,United Kingdom,3318
09,Greece,Germany,3196
09,Greece,Italy,1658
09,Greece,France,1173
09,Greece,Russia,989
09,Greece,Poland,933
09,Greece,Netherlands,778
09,Greece,Israel,663
09,Greece,Sweden,653
09,Greece,Cyprus,566
09,Greece,Czech Republic,541
09,Greece,Austria,540
09,Greece,Switzerland,533
09,Greece,Belgium,458
09,Greece,Denmark,445
09,Greece,Turkey,427
09,Greece,Romania,293
09,Greece,Norway,284
09,Greece,Spain,251
09,Greece,Serbia,247
09,Greece,Finland,230
09,Greece,Hungary,153
09,Greece,Bulgaria,147
09,Greece,Slovakia,144
09,Greece,Egypt,138
09,Greece,Ukraine,126
09,Greece,United States,125
09,Greece,United Arab Emirates,96
09,Greece,Lebanon,93
09,Greece,Qatar,92
09,Greece,Croatia,73
09,Greece,Canada,72
09,Greece,Ireland,71
09,Greece,Albania,63
09,Greece,Latvia,56
09,Greece,Jordan,49
09,Greece,Lithuania,49
09,Greece,Belarus,46
09,Greece,Slovenia,45
09,Greece,Luxembourg,44
09,Greece,Estonia,39
09,Greece,Georgia,35
09,Greece,Malta,35
09,Greece,Saudi Arabia,32
09,Greece,Iran,20
09,Greece,Bahrain,20
09,Greece,Portugal,20
09,Greece,Armenia,18
09,Greece,Moldova,18
09,Greece,Singapore,16
09,Greece,Montenegro,8
09,Greece,Kuwait,8
09,Greece,Kazakhstan,6
09,Greece,Macedonia,5
09,Greece,Iceland,4
09,Greece,Uganda,3
09,Greece,Iraq,3
09,Greece,Sudan,3
09,Greece,Pakistan,2
09,Greece,Afghanistan,2
09,Greece,Djibouti,2
09,Greece,Libya,2
09,Greece,Azerbaijan,1
09,Greece,India,1
09,Greece,Bosnia and Herzegovina,1
09,Greece,Tunisia,1
09,Greece,Mali,1
09,Greece,Jersey,1
09,Greece,China,1
09,Greenland,Denmark,25
09,Greenland,Germany,3
09,Greenland,France,2
09,Greenland,United Kingdom,1
09,Guadeloupe,France,115
09,Guadeloupe,Portugal,3
09,Guadeloupe,Germany,1
09,Guadeloupe,United Arab Emirates,1
09,Guernsey,United Kingdom,804
09,Guernsey,Guernsey,329
09,Guernsey,Jersey,230
09,Guernsey,France,20
09,Guernsey,Belgium,20
09,Guernsey,Germany,8
09,Guernsey,Spain,6
09,Guernsey,Switzerland,4
09,Guernsey,Italy,3
09,Guernsey,Isle of Man,2
09,Guernsey,Czech Republic,1
09,Guernsey,Croatia,1
09,Guernsey,Norway,1
09,Guernsey,Gibraltar,1
09,Guinea,Morocco,30
09,Guinea,France,14
09,Guinea,Portugal,1
09,Guinea,Turkey,1
09,Guinea,Spain,1
09,Guinea-Bissau,Portugal,18
09,Guinea-Bissau,Morocco,12
09,Haiti,France,1
09,Honduras,Spain,4
09,Hong Kong,United Kingdom,290
09,Hong Kong,Germany,151
09,Hong Kong,France,72
09,Hong Kong,Italy,60
09,Hong Kong,Switzerland,60
09,Hong Kong,Netherlands,59
09,Hong Kong,Israel,44
09,Hong Kong,Finland,44
09,Hong Kong,Spain,35
09,Hong Kong,Turkey,35
09,Hong Kong,Azerbaijan,35
09,Hong Kong,Austria,21
09,Hong Kong,Sweden,21
09,Hungary,Germany,811
09,Hungary,United Kingdom,620
09,Hungary,Italy,295
09,Hungary,France,258
09,Hungary,Netherlands,225
09,Hungary,Spain,207
09,Hungary,Belgium,189
09,Hungary,Turkey,168
09,Hungary,Romania,159
09,Hungary,Greece,153
09,Hungary,Poland,147
09,Hungary,Switzerland,131
09,Hungary,Czech Republic,122
09,Hungary,Russia,108
09,Hungary,Austria,108
09,Hungary,Sweden,101
09,Hungary,Israel,95
09,Hungary,Denmark,86
09,Hungary,Finland,80
09,Hungary,Ukraine,65
09,Hungary,Portugal,62
09,Hungary,Qatar,60
09,Hungary,Ireland,56
09,Hungary,Norway,52
09,Hungary,Egypt,52
09,Hungary,Serbia,42
09,Hungary,United Arab Emirates,39
09,Hungary,Bulgaria,33
09,Hungary,Malta,29
09,Hungary,Canada,22
09,Hungary,Tunisia,18
09,Hungary,Latvia,18
09,Hungary,Cyprus,18
09,Hungary,China,17
09,Hungary,Luxembourg,14
09,Hungary,Albania,13
09,Hungary,Belarus,13
09,Hungary,Slovakia,12
09,Hungary,Bosnia and Herzegovina,10
09,Hungary,Montenegro,10
09,Hungary,Georgia,9
09,Hungary,Iceland,9
09,Hungary,Kazakhstan,9
09,Hungary,Macedonia,9
09,Hungary,Azerbaijan,8
09,Hungary,Algeria,8
09,Hungary,Croatia,8
09,Hungary,Estonia,4
09,Hungary,Hungary,4
09,Hungary,Iraq,3
09,Hungary,Jordan,2
09,Hungary,Singapore,1
09,Hungary,Slovenia,1
09,Hungary,Uzbekistan,1
09,Hungary,Saudi Arabia,1
09,Iceland,United Kingdom,389
09,Iceland,Germany,304
09,Iceland,Denmark,189
09,Iceland,France,169
09,Iceland,Norway,129
09,Iceland,Spain,128
09,Iceland,Netherlands,108
09,Iceland,Sweden,103
09,Iceland,Finland,82
09,Iceland,Ireland,70
09,Iceland,Belgium,59
09,Iceland,Poland,51
09,Iceland,Switzerland,50
09,Iceland,Czech Republic,18
09,Iceland,Latvia,17
09,Iceland,Italy,14
09,Iceland,Faroe Islands,13
09,Iceland,Israel,10
09,Iceland,Hungary,9
09,Iceland,Lithuania,9
09,Iceland,Greece,5
09,Iceland,Japan,4
09,Iceland,Austria,4
09,Iceland,Ukraine,3
09,Iceland,Turkey,2
09,Iceland,Slovakia,2
09,Iceland,Russia,2
09,Iceland,Jersey,1
09,India,United Kingdom,481
09,India,Germany,304
09,India,United States,169
09,India,France,139
09,India,Netherlands,89
09,India,Turkey,85
09,India,Switzerland,56
09,India,Canada,44
09,India,Italy,30
09,India,Romania,25
09,India,Belgium,21
09,India,Austria,14
09,India,Spain,14
09,India,Sweden,13
09,India,Finland,13
09,India,Israel,10
09,India,Denmark,7
09,India,Luxembourg,3
09,India,Azerbaijan,3
09,India,Lebanon,3
09,India,Greece,1
09,India,Georgia,1
09,India,Russia,1
09,Indonesia,Turkey,31
09,Indonesia,Netherlands,11
09,Indonesia,Poland,2
09,Iran,Turkey,1024
09,Iran,Georgia,180
09,Iran,Germany,116
09,Iran,Russia,114
09,Iran,Austria,81
09,Iran,Azerbaijan,74
09,Iran,Armenia,67
09,Iran,Italy,56
09,Iran,United Kingdom,43
09,Iran,France,35
09,Iran,Ukraine,27
09,Iran,Lebanon,25
09,Iran,Netherlands,25
09,Iran,Bulgaria,22
09,Iran,Greece,19
09,Iran,Sweden,13
09,Iran,Belarus,9
09,Iran,Spain,8
09,Iran,Cyprus,5
09,Iran,Belgium,4
09,Iran,Kazakhstan,1
09,Iran,United States,1
09,Iran,Hungary,1
09,Iraq,Turkey,807
09,Iraq,Azerbaijan,85
09,Iraq,Germany,55
09,Iraq,Georgia,39
09,Iraq,Austria,29
09,Iraq,Armenia,20
09,Iraq,Denmark,13
09,Iraq,Sweden,13
09,Iraq,Belarus,9
09,Iraq,Russia,7
09,Iraq,Hungary,3
09,Iraq,France,3
09,Iraq,United Kingdom,2
09,Iraq,Switzerland,1
09,Iraq,Italy,1
09,Iraq,Romania,1
09,Iraq,Cyprus,1
09,Iraq,Ukraine,1
09,Ireland,United Kingdom,4842
09,Ireland,Spain,1283
09,Ireland,United States,1043
09,Ireland,Germany,756
09,Ireland,France,740
09,Ireland,Netherlands,499
09,Ireland,Italy,428
09,Ireland,Portugal,416
09,Ireland,Ireland,322
09,Ireland,Poland,262
09,Ireland,Belgium,168
09,Ireland,Canada,156
09,Ireland,Switzerland,131
09,Ireland,United Arab Emirates,120
09,Ireland,Denmark,85
09,Ireland,Turkey,78
09,Ireland,Greece,73
09,Ireland,Croatia,72
09,Ireland,Isle of Man,70
09,Ireland,Iceland,69
09,Ireland,Norway,66
09,Ireland,Romania,63
09,Ireland,Hungary,58
09,Ireland,Sweden,58
09,Ireland,Czech Republic,53
09,Ireland,Finland,48
09,Ireland,Lithuania,42
09,Ireland,Austria,38
09,Ireland,Luxembourg,35
09,Ireland,Qatar,31
09,Ireland,Slovakia,30
09,Ireland,Bulgaria,29
09,Ireland,Latvia,25
09,Ireland,Jersey,23
09,Ireland,Malta,21
09,Ireland,Moldova,20
09,Ireland,Ethiopia,18
09,Ireland,Kuwait,11
09,Ireland,Estonia,10
09,Ireland,Cyprus,9
09,Ireland,Russia,5
09,Ireland,Brazil,1
09,Ireland,Saudi Arabia,1
09,Ireland,Serbia,1
09,Ireland,Morocco,1
09,Ireland,Bosnia and Herzegovina,1
09,Ireland,Jordan,1
09,Ireland,Egypt,1
09,Ireland,Guernsey,1
09,Isle of Man,United Kingdom,601
09,Isle of Man,Ireland,71
09,Isle of Man,Spain,7
09,Isle of Man,France,5
09,Isle of Man,Germany,2
09,Isle of Man,Norway,1
09,Isle of Man,South Korea,1
09,Israel,Israel,1158
09,Israel,Turkey,737
09,Israel,Greece,638
09,Israel,Ukraine,465
09,Israel,Cyprus,445
09,Israel,Germany,395
09,Israel,Italy,345
09,Israel,France,325
09,Israel,Russia,283
09,Israel,United Kingdom,265
09,Israel,Spain,240
09,Israel,Romania,228
09,Israel,United States,216
09,Israel,Poland,189
09,Israel,Bulgaria,182
09,Israel,Belgium,152
09,Israel,Switzerland,141
09,Israel,Netherlands,134
09,Israel,Czech Republic,127
09,Israel,Austria,123
09,Israel,Georgia,111
09,Israel,Hungary,97
09,Israel,Jordan,76
09,Israel,Ethiopia,57
09,Israel,Canada,53
09,Israel,Serbia,47
09,Israel,Hong Kong,43
09,Israel,China,42
09,Israel,Egypt,33
09,Israel,Portugal,33
09,Israel,Belarus,32
09,Israel,Croatia,29
09,Israel,Latvia,26
09,Israel,Slovakia,25
09,Israel,Montenegro,24
09,Israel,Azerbaijan,24
09,Israel,Thailand,23
09,Israel,Slovenia,16
09,Israel,Lithuania,14
09,Israel,Finland,12
09,Israel,Tanzania,12
09,Israel,South Africa,12
09,Israel,South Korea,12
09,Israel,Uzbekistan,12
09,Israel,Denmark,11
09,Israel,India,10
09,Israel,Iceland,10
09,Israel,Armenia,9
09,Israel,Moldova,9
09,Israel,Malta,9
09,Israel,Macedonia,8
09,Israel,Sweden,8
09,Israel,Seychelles,8
09,Israel,Congo (Kinshasa),1
09,Israel,Taiwan,1
09,Israel,Ireland,1
09,Italy,Italy,25875
09,Italy,Germany,6846
09,Italy,United Kingdom,5731
09,Italy,France,5073
09,Italy,Spain,4650
09,Italy,Netherlands,1763
09,Italy,Greece,1594
09,Italy,Switzerland,1459
09,Italy,Belgium,1354
09,Italy,Romania,1142
09,Italy,United States,963
09,Italy,Russia,959
09,Italy,Turkey,778
09,Italy,Poland,766
09,Italy,Austria,755
09,Italy,Portugal,633
09,Italy,Albania,603
09,Italy,Czech Republic,574
09,Italy,Denmark,561
09,Italy,Morocco,433
09,Italy,Ireland,428
09,Italy,Malta,419
09,Italy,United Arab Emirates,380
09,Italy,Sweden,379
09,Italy,Israel,328
09,Italy,Egypt,328
09,Italy,Hungary,297
09,Italy,Bulgaria,277
09,Italy,Croatia,273
09,Italy,Luxembourg,269
09,Italy,Tunisia,234
09,Italy,Canada,232
09,Italy,Moldova,218
09,Italy,Ukraine,212
09,Italy,Qatar,210
09,Italy,China,205
09,Italy,Finland,178
09,Italy,Serbia,164
09,Italy,Norway,164
09,Italy,Algeria,125
09,Italy,Lebanon,110
09,Italy,South Korea,107
09,Italy,Japan,102
09,Italy,Lithuania,101
09,Italy,Slovakia,90
09,Italy,Latvia,88
09,Italy,Montenegro,81
09,Italy,Brazil,77
09,Italy,Hong Kong,74
09,Italy,Saudi Arabia,74
09,Italy,Argentina,60
09,Italy,Iran,56
09,Italy,Jordan,54
09,Italy,Bosnia and Herzegovina,53
09,Italy,Belarus,44
09,Italy,Singapore,44
09,Italy,Cuba,44
09,Italy,Cyprus,41
09,Italy,Ethiopia,38
09,Italy,Mexico,37
09,Italy,Slovenia,35
09,Italy,Thailand,34
09,Italy,India,33
09,Italy,Oman,30
09,Italy,Azerbaijan,30
09,Italy,Estonia,28
09,Italy,Macedonia,26
09,Italy,Uzbekistan,22
09,Italy,Chile,21
09,Italy,Kuwait,20
09,Italy,Cape Verde,20
09,Italy,Senegal,19
09,Italy,Bahrain,19
09,Italy,Iceland,18
09,Italy,Tanzania,18
09,Italy,Georgia,16
09,Italy,Dominican Republic,12
09,Italy,Madagascar,12
09,Italy,Kenya,10
09,Italy,Taiwan,9
09,Italy,Jersey,9
09,Italy,Nigeria,7
09,Italy,Maldives,4
09,Italy,Mauritius,4
09,Italy,Armenia,2
09,Italy,Colombia,2
09,Italy,Guernsey,2
09,Italy,Kazakhstan,2
09,Italy,Antigua and Barbuda,1
09,Italy,Congo (Brazzaville),1
09,Italy,Venezuela,1
09,Italy,Bahamas,1
09,Italy,Turkmenistan,1
09,Italy,Congo (Kinshasa),1
09,Italy,Iraq,1
09,Italy,Vietnam,1
09,Italy,Angola,1
09,Italy,Gibraltar,1
09,Jamaica,United Kingdom,56
09,Jamaica,Germany,12
09,Jamaica,Belgium,8
09,Jamaica,Netherlands,5
09,Jamaica,Portugal,4
09,Jamaica,Italy,4
09,Jamaica,Spain,3
09,Japan,Germany,252
09,Japan,France,206
09,Japan,Finland,150
09,Japan,United Kingdom,120
09,Japan,Netherlands,76
09,Japan,Italy,60
09,Japan,Turkey,30
09,Japan,Switzerland,30
09,Japan,Belgium,30
09,Japan,Denmark,30
09,Japan,Spain,17
09,Japan,Poland,17
09,Japan,Iceland,3
09,Japan,Greece,1
09,Japan,Sweden,1
09,Japan,Portugal,1
09,Jersey,United Kingdom,1011
09,Jersey,Guernsey,241
09,Jersey,France,37
09,Jersey,Ireland,22
09,Jersey,Germany,16
09,Jersey,Spain,16
09,Jersey,Switzerland,11
09,Jersey,Italy,10
09,Jersey,Netherlands,7
09,Jersey,Portugal,6
09,Jersey,Montenegro,3
09,Jersey,Denmark,1
09,Jersey,Luxembourg,1
09,Jersey,Austria,1
09,Jersey,Russia,1
09,Jersey,Poland,1
09,Jordan,Turkey,405
09,Jordan,Germany,93
09,Jordan,Lebanon,83
09,Jordan,Israel,79
09,Jordan,United Kingdom,64
09,Jordan,Russia,62
09,Jordan,France,60
09,Jordan,United States,58
09,Jordan,Italy,52
09,Jordan,Greece,49
09,Jordan,Austria,42
09,Jordan,Cyprus,38
09,Jordan,Spain,36
09,Jordan,Ukraine,27
09,Jordan,Netherlands,22
09,Jordan,Algeria,22
09,Jordan,Tunisia,21
09,Jordan,Romania,19
09,Jordan,Georgia,16
09,Jordan,Switzerland,13
09,Jordan,Canada,8
09,Jordan,Belgium,2
09,Jordan,Norway,2
09,Jordan,Ireland,1
09,Jordan,Iran,1
09,Jordan,Hungary,1
09,Kazakhstan,Turkey,332
09,Kazakhstan,Germany,134
09,Kazakhstan,Azerbaijan,113
09,Kazakhstan,Ukraine,108
09,Kazakhstan,Georgia,93
09,Kazakhstan,Netherlands,42
09,Kazakhstan,United Kingdom,29
09,Kazakhstan,Poland,18
09,Kazakhstan,France,16
09,Kazakhstan,Armenia,14
09,Kazakhstan,Hungary,9
09,Kazakhstan,Egypt,6
09,Kazakhstan,Italy,5
09,Kazakhstan,Belgium,4
09,Kazakhstan,United Arab Emirates,3
09,Kazakhstan,Lebanon,2
09,Kazakhstan,Switzerland,2
09,Kazakhstan,Austria,2
09,Kazakhstan,Greece,2
09,Kazakhstan,Iran,2
09,Kazakhstan,Montenegro,1
09,Kazakhstan,Israel,1
09,Kazakhstan,Algeria,1
09,Kazakhstan,Spain,1
09,Kazakhstan,Czech Republic,1
09,Kenya,Netherlands,116
09,Kenya,Turkey,77
09,Kenya,United Kingdom,75
09,Kenya,Germany,48
09,Kenya,France,44
09,Kenya,Belgium,20
09,Kenya,Italy,20
09,Kenya,Morocco,8
09,Kenya,Cyprus,4
09,Kenya,Luxembourg,1
09,Kuwait,Turkey,360
09,Kuwait,Lebanon,98
09,Kuwait,Germany,97
09,Kuwait,United Kingdom,74
09,Kuwait,Ireland,39
09,Kuwait,Azerbaijan,30
09,Kuwait,Netherlands,29
09,Kuwait,Italy,19
09,Kuwait,France,18
09,Kuwait,Austria,12
09,Kuwait,Switzerland,11
09,Kuwait,Bosnia and Herzegovina,10
09,Kuwait,Georgia,9
09,Kuwait,Greece,9
09,Kuwait,United States,8
09,Kuwait,Bulgaria,4
09,Kuwait,Russia,3
09,Kuwait,Armenia,1
09,Latvia,Russia,392
09,Latvia,Germany,364
09,Latvia,Finland,274
09,Latvia,United Kingdom,253
09,Latvia,Sweden,249
09,Latvia,Lithuania,233
09,Latvia,Norway,175
09,Latvia,Denmark,170
09,Latvia,Estonia,139
09,Latvia,Ukraine,125
09,Latvia,Poland,106
09,Latvia,Italy,90
09,Latvia,Turkey,67
09,Latvia,Belgium,66
09,Latvia,Netherlands,64
09,Latvia,France,61
09,Latvia,Spain,56
09,Latvia,Greece,55
09,Latvia,Austria,53
09,Latvia,Czech Republic,52
09,Latvia,Switzerland,50
09,Latvia,Belarus,35
09,Latvia,Israel,26
09,Latvia,Ireland,25
09,Latvia,Latvia,23
09,Latvia,Georgia,19
09,Latvia,Hungary,19
09,Latvia,Iceland,17
09,Latvia,Croatia,14
09,Latvia,Bulgaria,11
09,Latvia,Malta,8
09,Latvia,Cyprus,6
09,Latvia,United States,4
09,Latvia,Uzbekistan,4
09,Latvia,Afghanistan,3
09,Latvia,Turkmenistan,2
09,Latvia,Azerbaijan,1
09,Latvia,Moldova,1
09,Latvia,Luxembourg,1
09,Latvia,India,1
09,Lebanon,Turkey,361
09,Lebanon,United Arab Emirates,295
09,Lebanon,Egypt,267
09,Lebanon,France,153
09,Lebanon,Qatar,135
09,Lebanon,Germany,132
09,Lebanon,Cyprus,116
09,Lebanon,Italy,111
09,Lebanon,Jordan,96
09,Lebanon,Kuwait,96
09,Lebanon,Greece,94
09,Lebanon,United Kingdom,93
09,Lebanon,Saudi Arabia,90
09,Lebanon,Bahrain,58
09,Lebanon,Ethiopia,55
09,Lebanon,Switzerland,37
09,Lebanon,Armenia,30
09,Lebanon,Iran,26
09,Lebanon,Serbia,25
09,Lebanon,Morocco,22
09,Lebanon,Russia,21
09,Lebanon,Romania,21
09,Lebanon,Spain,18
09,Lebanon,Tunisia,17
09,Lebanon,Belgium,16
09,Lebanon,Georgia,14
09,Lebanon,Denmark,13
09,Lebanon,Czech Republic,12
09,Lebanon,Ukraine,11
09,Lebanon,Ghana,10
09,Lebanon,Sweden,9
09,Lebanon,Bulgaria,9
09,Lebanon,Algeria,9
09,Lebanon,Nigeria,9
09,Lebanon,Bosnia and Herzegovina,6
09,Lebanon,Belarus,4
09,Lebanon,Malaysia,4
09,Lebanon,United States,3
09,Lebanon,Finland,2
09,Lebanon,Kenya,2
09,Lebanon,India,2
09,Lebanon,Austria,1
09,Lebanon,Sudan,1
09,Lebanon,Cote d'Ivoire,1
09,Lebanon,Malta,1
09,Liberia,Morocco,20
09,Liberia,Belgium,19
09,Liberia,Netherlands,11
09,Liberia,Germany,1
09,Liberia,Egypt,1
09,Libya,Turkey,90
09,Libya,Malta,35
09,Libya,Tunisia,32
09,Libya,Russia,2
09,Libya,United States,2
09,Libya,India,1
09,Libya,United Kingdom,1
09,Libya,Germany,1
09,Libya,Italy,1
09,Lithuania,United Kingdom,281
09,Lithuania,Latvia,228
09,Lithuania,Germany,220
09,Lithuania,Poland,203
09,Lithuania,Denmark,174
09,Lithuania,Turkey,128
09,Lithuania,Sweden,126
09,Lithuania,Estonia,109
09,Lithuania,Norway,107
09,Lithuania,Italy,101
09,Lithuania,Ukraine,99
09,Lithuania,Russia,93
09,Lithuania,Spain,87
09,Lithuania,Finland,77
09,Lithuania,France,64
09,Lithuania,Belarus,58
09,Lithuania,Greece,48
09,Lithuania,Netherlands,48
09,Lithuania,Ireland,42
09,Lithuania,Belgium,33
09,Lithuania,Austria,30
09,Lithuania,Cyprus,17
09,Lithuania,Israel,13
09,Lithuania,Bulgaria,12
09,Lithuania,Portugal,10
09,Lithuania,Iceland,9
09,Lithuania,Georgia,9
09,Lithuania,Malta,8
09,Lithuania,Egypt,4
09,Lithuania,Slovakia,2
09,Lithuania,Czech Republic,2
09,Lithuania,Kazakhstan,1
09,Lithuania,Switzerland,1
09,Lithuania,Croatia,1
09,Lithuania,Senegal,1
09,Luxembourg,Germany,455
09,Luxembourg,United Kingdom,311
09,Luxembourg,Italy,261
09,Luxembourg,Spain,234
09,Luxembourg,France,203
09,Luxembourg,Portugal,193
09,Luxembourg,Switzerland,171
09,Luxembourg,Netherlands,118
09,Luxembourg,United States,109
09,Luxembourg,Austria,88
09,Luxembourg,Denmark,52
09,Luxembourg,Poland,47
09,Luxembourg,Greece,45
09,Luxembourg,Qatar,43
09,Luxembourg,China,39
09,Luxembourg,Azerbaijan,38
09,Luxembourg,Turkey,37
09,Luxembourg,Ireland,35
09,Luxembourg,Brazil,32
09,Luxembourg,Sweden,32
09,Luxembourg,Turkmenistan,21
09,Luxembourg,United Arab Emirates,20
09,Luxembourg,Czech Republic,19
09,Luxembourg,Bulgaria,17
09,Luxembourg,Kuwait,17
09,Luxembourg,Mexico,16
09,Luxembourg,Tunisia,13
09,Luxembourg,Saudi Arabia,13
09,Luxembourg,Lebanon,12
09,Luxembourg,Croatia,10
09,Luxembourg,South Africa,9
09,Luxembourg,Hong Kong,9
09,Luxembourg,Singapore,9
09,Luxembourg,Thailand,9
09,Luxembourg,Georgia,8
09,Luxembourg,Kazakhstan,8
09,Luxembourg,Bahrain,8
09,Luxembourg,Morocco,7
09,Luxembourg,Oman,7
09,Luxembourg,Russia,7
09,Luxembourg,Japan,5
09,Luxembourg,South Korea,5
09,Luxembourg,Malta,5
09,Luxembourg,Nigeria,5
09,Luxembourg,Taiwan,4
09,Luxembourg,Cote d'Ivoire,4
09,Luxembourg,Mali,4
09,Luxembourg,Egypt,4
09,Luxembourg,Canada,4
09,Luxembourg,Puerto Rico,3
09,Luxembourg,Panama,3
09,Luxembourg,Burkina Faso,3
09,Luxembourg,Congo (Kinshasa),3
09,Luxembourg,Iceland,3
09,Luxembourg,Belarus,2
09,Luxembourg,Vietnam,2
09,Luxembourg,Cyprus,2
09,Luxembourg,Belgium,2
